time,urms_h,umean,vmean,T,P,frac_ok
23-Dec-2023 10:00:00,0.148314651675694,-0.0227576142647831,-0.0536130572316044,17.3426333333334,9.61172375,1
23-Dec-2023 10:20:00,0.158922328247883,-0.0211640101894587,-0.0469155068779649,17.3352416666667,9.71832375,1
23-Dec-2023 10:40:00,0.151102626464795,-0.0168295494386573,-0.0455092782345842,17.3268749999999,9.82000791666667,1
23-Dec-2023 11:00:00,0.150217823791706,-0.0166259871560889,-0.0397248435845017,17.3209333333332,9.92686458333334,1
23-Dec-2023 11:20:00,0.153477432662883,-0.0175114885117622,-0.032795643721995,17.3207916666665,10.0281116666667,1
23-Dec-2023 11:40:00,0.138582211215684,-0.0185978696190491,-0.0249113515890216,17.3246916666666,10.1221779166667,1
23-Dec-2023 12:00:00,0.150926183605036,-0.014717956087097,-0.00781131816002679,17.3307666666666,10.21746,1
23-Dec-2023 12:20:00,0.144837199548974,-0.0136994307984019,0.000102861829666019,17.3384166666668,10.2892683333333,1
23-Dec-2023 12:40:00,0.143165409904697,-0.0149347178010664,0.0239947168005983,17.3385583333334,10.35927125,1
23-Dec-2023 13:00:00,0.146203987587413,-0.0186489920241385,0.0472216770808703,17.3356083333334,10.4101808333333,1
23-Dec-2023 13:20:00,0.160288129602528,-0.0242606032123873,0.0573082411986842,17.2994166666669,10.4462483333333,1
23-Dec-2023 13:40:00,0.152678478723296,-0.0169434282234954,0.0632015434328838,17.2812171738225,10.4659208003335,0.999583333333333
23-Dec-2023 14:00:00,0.149440899606909,-0.0138487693065534,0.06378399722842,17.2751083333335,10.4594220833333,1
23-Dec-2023 14:20:00,0.159496016613037,-0.00430466940773353,0.0640539022586273,17.2675500000002,10.43489,1
23-Dec-2023 14:40:00,0.17082428265521,0.0389323013130683,0.0637744452087158,17.1756333333332,10.3936070833333,1
23-Dec-2023 15:00:00,0.147890717201858,0.0310520194260286,0.0650948876614202,17.1243333333331,10.3368154166667,1
23-Dec-2023 15:20:00,0.157866006645923,0.012612580820096,0.0443107716243875,17.1384916666666,10.26063125,1
23-Dec-2023 15:40:00,0.135548795787388,0.00946177080392752,0.0344017351247694,17.1298416666666,10.1664275,1
23-Dec-2023 16:00:00,0.141632933783767,-0.000701146131337349,0.020928781936823,17.1271500000002,10.0681729166667,1
23-Dec-2023 16:20:00,0.146610530423802,0.00335276242515541,0.015030793744399,17.1239749999998,9.94940958333333,1
23-Dec-2023 16:40:00,0.152775788383998,-0.00479342891229455,0.00906984686828091,17.1491413088786,9.81317882451021,0.999583333333333
23-Dec-2023 17:00:00,0.144689132579164,-0.00921142550834281,0.00255394346511432,17.1704416666668,9.66935083333333,1
23-Dec-2023 17:20:00,0.148243608308739,-0.0106199767445208,0.0124214671026579,17.1899541475614,9.52255898290955,0.999583333333333
23-Dec-2023 17:40:00,0.140899899641206,0.00169095601710212,0.011879031942304,17.2201916666666,9.38505416666668,1
23-Dec-2023 18:00:00,0.159160617460389,0.0110950309053593,0.0161674924905833,17.2266833333331,9.24412083333333,1
23-Dec-2023 18:20:00,0.147414655072747,0.0134298461257956,0.015450408225892,17.19605,9.11125958333333,1
23-Dec-2023 18:40:00,0.156108264373889,0.0149163605911257,0.00144311618856696,17.1993166666667,8.97956958333333,1
23-Dec-2023 19:00:00,0.160859545194358,0.00932344755053986,-0.000587095599540263,17.1883666666667,8.85939458333333,1
23-Dec-2023 19:20:00,0.162214246414067,0.00196949616398589,0.000473249072511262,17.190125,8.74929041666666,1
23-Dec-2023 19:40:00,0.173835967090786,0.000283838998691924,-0.012451672639668,17.1922746243739,8.65364106844741,0.998333333333333
23-Dec-2023 20:00:00,0.164608155240572,0.0266385090856304,-0.0295835786876885,17.2128499999999,8.58193125,1
23-Dec-2023 20:20:00,0.177155589909365,0.032452339341881,-0.0399505063722888,17.2331083333332,8.52439291666667,1
23-Dec-2023 20:40:00,0.163426932974185,0.0372768265919534,-0.0574607463566615,17.2400333333332,8.48480458333334,1
23-Dec-2023 21:00:00,0.194493589914555,0.0472019911740709,-0.0616204186290096,17.2723676531889,8.47266652771988,0.999583333333333
23-Dec-2023 21:20:00,0.191611980185648,0.0503246251554499,-0.0630890505083026,17.3141583333333,8.47176791666667,1
23-Dec-2023 21:40:00,0.207554895443293,0.0340608312750439,-0.0549948852648001,17.3758222036728,8.47936978297162,0.998333333333333
23-Dec-2023 22:00:00,0.206541497759182,0.0182313507752514,-0.0495900728997082,17.4431749999998,8.51697916666667,1
23-Dec-2023 22:20:00,0.198982246757613,0.0164180667363275,-0.0488422758806377,17.4761666666664,8.57283374999999,1
23-Dec-2023 22:40:00,0.192563165144355,-0.00202370370569793,-0.0416378218992478,17.4960066694456,8.64415047936641,0.999583333333333
23-Dec-2023 23:00:00,0.21478075002466,-0.0430390615345554,-0.0459415425476036,17.5089741451211,8.71731442869057,0.999166666666667
23-Dec-2023 23:20:00,0.219346194767128,-0.0267908133435445,-0.0277644213724735,17.5094572025054,8.81458455114822,0.997916666666667
23-Dec-2023 23:40:00,0.206966312122456,-0.0153192346020389,-0.00325841042002203,17.5141416666669,8.92087374999999,1
24-Dec-2023 00:00:00,0.209713830707761,-0.0137258806137184,0.0191402494474938,17.5143250000002,9.02193166666667,1
24-Dec-2023 00:20:00,0.201557884775617,-0.00318145706279046,0.0390106864612722,17.5095500000002,9.12507875,1
24-Dec-2023 00:40:00,0.213509645772656,0.0019820174194478,0.0453446273522089,17.499575,9.21908,1
24-Dec-2023 01:00:00,0.209820419338218,0.0017307064386217,0.0495914105484997,17.4937833333332,9.32479416666667,1
24-Dec-2023 01:20:00,0.222826910361047,0.00456308178529122,0.0485039477224353,17.4745249999999,9.41309416666667,1
24-Dec-2023 01:40:00,0.2297012542147,0.0002326261844535,0.0505825486812672,17.5061916666669,9.49047416666667,1
24-Dec-2023 02:00:00,0.234780263363174,-0.00351559388318457,0.0538899758576835,17.5320583333335,9.56006791666667,1
24-Dec-2023 02:20:00,0.26954508649258,-0.00328868343634562,0.0556128940840018,17.5409000000002,9.6188475,1
24-Dec-2023 02:40:00,0.263413721544315,-0.00150462056484478,0.0535375538717336,17.5390704460193,9.65897624010005,0.999583333333333
24-Dec-2023 03:00:00,0.242337148565955,-0.00231009123829625,0.0558923979558218,17.5352500000001,9.68491041666667,1
24-Dec-2023 03:20:00,0.234379058416362,-0.0115237278410338,0.0551067361513966,17.5295083333334,9.69955541666667,1
24-Dec-2023 03:40:00,0.237254074085621,-0.010169617965081,0.0510870273794813,17.5215000000003,9.70091291666667,1
24-Dec-2023 04:00:00,0.227614192608744,-0.00446070143314187,0.0470580206747211,17.5134166666669,9.69959708333334,1
24-Dec-2023 04:20:00,0.190565552401107,-0.00449557219560379,0.0440634743400157,17.5126500000002,9.67165875,1
24-Dec-2023 04:40:00,0.235264061143834,-0.0130726966018087,0.0284797764933435,17.5068166666668,9.63319708333334,1
24-Dec-2023 05:00:00,0.210081841061224,-0.0184798942898724,0.0202465286972077,17.4970083333333,9.59097875,1
